IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",44,"1993",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",143786203.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",44,"1993",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",147798657.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",45,"1994",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",145471644
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",45,"1994",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",149271921.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",46,"1995",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",147100957
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",46,"1995",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",150685770.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",47,"1996",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",148699327
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",47,"1996",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",152050813.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",48,"1997",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",150276327
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",48,"1997",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",153373464
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",49,"1998",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",151875001
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",49,"1998",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",154697456
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",50,"1999",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",153491167
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",50,"1999",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",156017340.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",51,"2000",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",155147319.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",51,"2000",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",157352665.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",52,"2001",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",156822224
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",52,"2001",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",158795544
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",53,"2002",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",158447627
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",53,"2002",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",160297270.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",54,"2003",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",160069343.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",54,"2003",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",161800596
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",55,"2004",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",161714030
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",55,"2004",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",163330528
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",56,"2005",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",163389261
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",56,"2005",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",164893349.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",57,"2006",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",165108813.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",57,"2006",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",166506352
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",58,"2007",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",166879240.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",58,"2007",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",168182996.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",59,"2008",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",168665755.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",59,"2008",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",169879659
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",60,"2009",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",170422767.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",60,"2009",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",171553173.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",61,"2010",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",172164905
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",61,"2010",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",173221147.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",62,"2011",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",173974928
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",62,"2011",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",174812182.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",63,"2012",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",175842471.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",63,"2012",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",176321818.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",64,"2013",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",177698142
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",64,"2013",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",177832112
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",65,"2014",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",179533270.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",65,"2014",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",179342033
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",66,"2015",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",181357105
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",66,"2015",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",180857056.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",67,"2016",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",183232930
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",67,"2016",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",182425279
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",68,"2017",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",185125684.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",68,"2017",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",184013040
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",69,"2018",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",186937728
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",69,"2018",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",185539588.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",70,"2019",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",188677650
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",70,"2019",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",187021418
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",71,"2020",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",189738698
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",71,"2020",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",187995651
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",72,"2021",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",190206332.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",72,"2021",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",188535634
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",73,"2022",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",191019174
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",73,"2022",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",189462601.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",74,"2023",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",192168213
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",74,"2023",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",190734528.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",75,"2024",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",193350245
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",75,"2024",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",191944860
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",76,"2025",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",194484636
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",905,"Northern America","XU","NAC",76,"2025",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",193043767
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",31,"1980",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",332031953.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",31,"1980",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",362246695
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",32,"1981",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",333811897
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",32,"1981",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",363781794.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",33,"1982",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",335313772.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",33,"1982",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",365137729
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",34,"1983",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",336779658
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",34,"1983",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",366498866
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",35,"1984",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",338254795
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",35,"1984",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",367855837
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",36,"1985",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",339720525.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",36,"1985",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",369219886.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",37,"1986",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",341337472
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",37,"1986",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",370655169
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",38,"1987",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",343107519.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",38,"1987",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",372060834.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",39,"1988",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",344767485
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",39,"1988",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",373607810.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",40,"1989",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",346302511
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",40,"1989",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",375121919.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",41,"1990",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",347769950.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",41,"1990",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",376369453.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",42,"1991",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",349014381.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",42,"1991",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",377469124
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",43,"1992",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",349724176.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",43,"1992",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",377892514.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",44,"1993",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",350027408.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",44,"1993",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",377978503.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",45,"1994",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",350415288.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",45,"1994",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",378469363
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",46,"1995",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",350622577
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",46,"1995",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",378758022
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",47,"1996",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",350618209
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",47,"1996",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",378751617.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",48,"1997",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",350562897.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",48,"1997",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",378862228
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",49,"1998",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",350280643
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",49,"1998",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",378583462
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",50,"1999",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",349986002.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",50,"1999",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",378231676
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",51,"2000",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",349875391
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",51,"2000",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",378288818
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",52,"2001",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",349824905.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",52,"2001",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",378412817
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",53,"2002",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",350197140.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",53,"2002",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",378929373.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",54,"2003",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",350759827
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",54,"2003",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",379616548
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",55,"2004",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",351144417.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",55,"2004",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",380101772
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",56,"2005",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",351465320
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",56,"2005",4,"Median",2,"Female",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",380581194.5
49,"Total population by sex","Total population by sex","World Population Prospects",2024,"United Nations Population Division",908,"Europe","EP","EUR",57,"2006",4,"Median",1,"Male",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",351799840.5
